tournament_id,tournament_name,tournament_date,tournament_format,tournament_source,tournament_players,tournament_rounds,tournament_url,player_name,archetype,wins,losses,draws,final_position,matches_played,winrate
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_5,Spirits,3,5,0,,8,0.375
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_6,Spirits,2,3,0,,5,0.4
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_7,Spirits,3,2,0,,5,0.6
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_8,Spirits,2,2,0,,4,0.5
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_9,Spirits,4,2,0,,6,0.6666666666666666
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_4_10,Spirits,4,5,0,,9,0.4444444444444444
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_5_0,Greasefang,0,4,0,,4,0.0
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_5_1,Greasefang,3,5,0,,8,0.375
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_6_0,Midrange,5,2,0,,7,0.7142857142857143
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_6_1,Midrange,2,3,0,,5,0.4
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_7_0,Izzet Phoenix,1,6,0,,7,0.14285714285714285
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_7_1,Izzet Phoenix,10,0,0,,10,1.0
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_7_2,Izzet Phoenix,6,3,0,,9,0.6666666666666666
generated_Pioneer_11,Pioneer Tournament 12,2025-05-23 00:37:46.215341,Pioneer,generated,32,9,,Player_generated_Pioneer_11_7_3,Izzet Phoenix,4,5,0,,9,0.4444444444444444
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_0_0,Greasefang,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_0_1,Greasefang,2,3,0,,5,0.4
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_0_2,Greasefang,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_0,Mono Red Aggro,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_1,Mono Red Aggro,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_2,Mono Red Aggro,2,3,0,,5,0.4
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_3,Mono Red Aggro,1,3,0,,4,0.25
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_4,Mono Red Aggro,1,4,0,,5,0.2
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_5,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_6,Mono Red Aggro,1,3,0,,4,0.25
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_7,Mono Red Aggro,6,0,0,,6,1.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_8,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_9,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_10,Mono Red Aggro,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_11,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_12,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_13,Mono Red Aggro,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_1_14,Mono Red Aggro,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_0,Izzet Phoenix,1,2,0,,3,0.3333333333333333
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_1,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_2,Izzet Phoenix,1,2,0,,3,0.3333333333333333
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_3,Izzet Phoenix,1,2,0,,3,0.3333333333333333
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_4,Izzet Phoenix,1,4,0,,5,0.2
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_5,Izzet Phoenix,4,0,0,,4,1.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_6,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_7,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_8,Izzet Phoenix,1,3,0,,4,0.25
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_9,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_10,Izzet Phoenix,4,0,0,,4,1.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_11,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_12,Izzet Phoenix,2,3,0,,5,0.4
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_13,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_14,Izzet Phoenix,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_15,Izzet Phoenix,0,3,0,,3,0.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_16,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_17,Izzet Phoenix,0,3,0,,3,0.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_18,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_19,Izzet Phoenix,3,2,0,,5,0.6
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_20,Izzet Phoenix,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_2_21,Izzet Phoenix,0,3,0,,3,0.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_3_0,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_3_1,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_3_2,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_3_3,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_3_4,Lotus Field,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_4_0,Control,2,1,0,,3,0.6666666666666666
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_5_0,Midrange,4,0,0,,4,1.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_5_1,Midrange,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_5_2,Midrange,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_5_3,Midrange,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_5_4,Midrange,4,1,0,,5,0.8
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_0,Creativity,1,3,0,,4,0.25
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_1,Creativity,3,2,0,,5,0.6
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_2,Creativity,0,3,0,,3,0.0
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_3,Creativity,3,2,0,,5,0.6
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_4,Creativity,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_5,Creativity,3,1,0,,4,0.75
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_6,Creativity,1,4,0,,5,0.2
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_7,Creativity,1,3,0,,4,0.25
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_8,Creativity,2,2,0,,4,0.5
generated_Pioneer_12,Pioneer Tournament 13,2025-05-01 00:37:46.215348,Pioneer,generated,64,5,,Player_generated_Pioneer_12_6_9,Creativity,1,4,0,,5,0.2
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_0,Midrange,1,3,0,,4,0.25
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_1,Midrange,4,2,0,,6,0.6666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_2,Midrange,0,4,0,,4,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_3,Midrange,4,2,0,,6,0.6666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_4,Midrange,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_5,Midrange,1,5,0,,6,0.16666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_6,Midrange,3,3,0,,6,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_7,Midrange,0,4,0,,4,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_8,Midrange,1,4,0,,5,0.2
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_9,Midrange,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_10,Midrange,3,1,0,,4,0.75
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_0_11,Midrange,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_0,Mono Red Aggro,4,1,0,,5,0.8
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_1,Mono Red Aggro,3,3,0,,6,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_2,Mono Red Aggro,0,4,0,,4,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_3,Mono Red Aggro,5,1,0,,6,0.8333333333333334
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_4,Mono Red Aggro,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_5,Mono Red Aggro,1,5,0,,6,0.16666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_6,Mono Red Aggro,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_7,Mono Red Aggro,5,1,0,,6,0.8333333333333334
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_8,Mono Red Aggro,0,4,0,,4,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_9,Mono Red Aggro,0,3,0,,3,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_10,Mono Red Aggro,1,3,0,,4,0.25
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_11,Mono Red Aggro,3,3,0,,6,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_12,Mono Red Aggro,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_13,Mono Red Aggro,0,5,0,,5,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_1_14,Mono Red Aggro,0,5,0,,5,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_2_0,Spirits,0,4,0,,4,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_0,Control,5,0,0,,5,1.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_1,Control,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_2,Control,4,2,0,,6,0.6666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_3,Control,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_4,Control,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_5,Control,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_6,Control,3,1,0,,4,0.75
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_3_7,Control,2,4,0,,6,0.3333333333333333
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_0,Lotus Field,5,2,0,,7,0.7142857142857143
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_1,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_2,Lotus Field,3,1,0,,4,0.75
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_3,Lotus Field,4,2,0,,6,0.6666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_4,Lotus Field,1,3,0,,4,0.25
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_5,Lotus Field,4,1,0,,5,0.8
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_6,Lotus Field,1,3,0,,4,0.25
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_7,Lotus Field,3,3,0,,6,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_8,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_9,Lotus Field,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_10,Lotus Field,1,3,0,,4,0.25
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_11,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_12,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_13,Lotus Field,6,0,0,,6,1.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_14,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_15,Lotus Field,4,1,0,,5,0.8
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_16,Lotus Field,1,5,0,,6,0.16666666666666666
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_17,Lotus Field,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_18,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_19,Lotus Field,1,4,0,,5,0.2
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_20,Lotus Field,0,6,0,,6,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_21,Lotus Field,0,3,0,,3,0.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_22,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_23,Lotus Field,2,4,0,,6,0.3333333333333333
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_24,Lotus Field,5,2,0,,7,0.7142857142857143
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_25,Lotus Field,3,3,0,,6,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_26,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_27,Lotus Field,2,4,0,,6,0.3333333333333333
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_28,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_29,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_30,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_31,Lotus Field,5,1,0,,6,0.8333333333333334
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_32,Lotus Field,2,4,0,,6,0.3333333333333333
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_33,Lotus Field,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_34,Lotus Field,3,2,0,,5,0.6
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_35,Lotus Field,6,0,0,,6,1.0
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_36,Lotus Field,2,2,0,,4,0.5
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_37,Lotus Field,2,3,0,,5,0.4
generated_Pioneer_13,Pioneer Tournament 14,2025-04-17 00:37:46.215355,Pioneer,generated,128,6,,Player_generated_Pioneer_13_4_38,Lotus Field,3,3,0,,6,0.5
